account_id,observation_date,is_churn,like_per_month,newfriend_per_month,post_per_month,adview_per_month,dislike_per_month,unfriend_per_month,message_per_month,reply_per_month,account_tenure,adview_per_post,reply_per_message,like_per_post,post_per_message,unfriend_per_newfriend,dislike_pcnt,unfriend_per_newfriend_scaled,newfriend_pcnt_chng,days_since_newfriend,unfriend_28day_avg_84day_obs,unfriend_28day_avg_84day_obs_scaled
1657,2020-04-26,True,19.0,2.0,3.0,8.0,12.0,0.0,12.0,1.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682,2020-04-26,False,12.0,2.0,19.0,1.0,4.0,0.0,3.0,3.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1779,2020-04-26,False,77.0,11.0,11.0,49.0,19.0,0.0,64.0,22.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1787,2020-04-26,False,21.0,7.0,36.0,9.0,6.0,1.0,44.0,16.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1855,2020-04-26,False,131.0,8.0,44.0,30.0,12.0,1.0,47.0,26.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1944,2020-04-26,False,9.0,0.0,9.0,19.0,40.0,0.0,26.0,23.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971,2020-04-26,False,444.0,22.0,71.0,179.0,22.0,1.0,8.0,3.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1976,2020-04-26,False,84.0,17.0,71.0,82.0,9.0,0.0,213.0,94.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,2020-04-26,False,515.0,13.0,37.0,192.0,19.0,1.0,4.0,2.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2052,2020-04-26,True,3.0,1.0,3.0,3.0,14.0,0.0,7.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2065,2020-04-26,False,219.0,4.0,6.0,62.0,5.0,2.0,22.0,16.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2074,2020-04-26,False,81.0,4.0,8.0,47.0,6.0,1.0,119.0,47.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2125,2020-04-26,False,160.0,2.0,71.0,47.0,19.0,1.0,19.0,5.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2171,2020-04-26,False,24.0,3.0,7.0,25.0,31.0,0.0,50.0,23.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2191,2020-04-26,False,10.0,2.0,2.0,11.0,13.0,0.0,76.0,25.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2220,2020-04-26,True,2.0,1.0,4.0,9.0,1.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2226,2020-04-26,False,29.0,4.0,16.0,9.0,0.0,2.0,13.0,10.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2281,2020-04-26,False,130.0,17.0,26.0,135.0,15.0,0.0,31.0,17.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2296,2020-04-26,False,1682.0,44.0,191.0,124.0,153.0,1.0,8.0,4.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2381,2020-04-26,False,50.0,0.0,20.0,4.0,7.0,3.0,10.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2501,2020-04-26,False,31.0,3.0,37.0,12.0,9.0,0.0,14.0,13.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2526,2020-04-26,False,66.0,16.0,66.0,88.0,16.0,2.0,43.0,9.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2529,2020-04-26,False,112.0,2.0,5.0,14.0,2.0,0.0,273.0,109.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2544,2020-04-26,False,50.0,19.0,16.0,23.0,22.0,0.0,6.0,2.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2549,2020-04-26,False,13.0,0.0,1.0,5.0,15.0,1.0,53.0,40.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2562,2020-04-26,False,18.0,0.0,69.0,47.0,27.0,1.0,55.0,32.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2574,2020-04-26,False,8.0,8.0,14.0,7.0,4.0,1.0,115.0,21.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2689,2020-04-26,False,448.0,14.0,49.0,33.0,11.0,1.0,70.0,7.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2720,2020-04-26,False,12.0,1.0,28.0,5.0,6.0,0.0,29.0,7.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2732,2020-04-26,False,9.0,0.0,3.0,0.0,8.0,0.0,68.0,43.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2786,2020-04-26,False,26.0,5.0,46.0,198.0,26.0,0.0,305.0,100.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2802,2020-04-26,False,916.0,11.0,32.0,70.0,6.0,0.0,27.0,4.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2853,2020-04-26,False,88.0,14.0,47.0,18.0,67.0,0.0,14.0,3.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2909,2020-04-26,True,30.0,0.0,15.0,13.0,5.0,0.0,6.0,6.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2982,2020-04-26,False,61.0,2.0,18.0,6.0,85.0,0.0,12.0,5.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3091,2020-04-26,False,26.0,4.0,216.0,209.0,14.0,0.0,23.0,15.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3093,2020-04-26,False,14.0,2.0,14.0,20.0,32.0,0.0,2.0,2.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3114,2020-04-26,False,10.0,1.0,13.0,14.0,10.0,1.0,33.0,11.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3205,2020-04-26,False,442.0,7.0,96.0,58.0,53.0,0.0,46.0,20.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3275,2020-04-26,False,65.0,3.0,22.0,11.0,7.0,0.0,22.0,8.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3283,2020-04-26,False,129.0,5.0,65.0,24.0,28.0,0.0,14.0,2.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3320,2020-04-26,False,120.0,12.0,65.0,26.0,4.0,0.0,17.0,12.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3409,2020-04-26,False,12.0,6.0,73.0,21.0,4.0,0.0,10.0,5.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3443,2020-04-26,False,56.0,4.0,14.0,2.0,14.0,0.0,24.0,6.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3473,2020-04-26,False,81.0,9.0,28.0,19.0,12.0,0.0,4.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3495,2020-04-26,False,23.0,7.0,3.0,3.0,6.0,0.0,80.0,28.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3555,2020-04-26,False,112.0,13.0,66.0,130.0,52.0,0.0,304.0,118.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3563,2020-04-26,False,10.0,0.0,8.0,3.0,1.0,1.0,57.0,22.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3594,2020-04-26,False,13.0,8.0,18.0,16.0,55.0,0.0,78.0,24.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3601,2020-04-26,False,109.0,10.0,66.0,44.0,8.0,0.0,66.0,12.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3636,2020-04-26,False,3.0,0.0,2.0,0.0,1.0,0.0,5.0,2.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3639,2020-04-26,False,171.0,4.0,53.0,16.0,15.0,0.0,135.0,45.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3645,2020-04-26,False,24.0,2.0,5.0,14.0,0.0,0.0,30.0,5.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3677,2020-04-26,False,30.0,10.0,23.0,35.0,13.0,0.0,43.0,18.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3691,2020-04-26,False,13.0,3.0,20.0,15.0,8.0,0.0,25.0,8.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3700,2020-04-26,False,22.0,0.0,4.0,5.0,3.0,0.0,10.0,5.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3754,2020-04-26,False,45.0,9.0,18.0,44.0,27.0,1.0,8.0,2.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3777,2020-04-26,False,116.0,6.0,134.0,282.0,20.0,0.0,28.0,6.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3778,2020-04-26,False,135.0,6.0,60.0,15.0,7.0,0.0,33.0,13.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3809,2020-04-26,False,90.0,3.0,27.0,33.0,5.0,1.0,17.0,9.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3810,2020-04-26,False,209.0,13.0,60.0,55.0,33.0,0.0,165.0,75.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3811,2020-04-26,False,33.0,5.0,17.0,8.0,20.0,0.0,14.0,5.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3817,2020-04-26,False,64.0,7.0,4.0,50.0,33.0,0.0,3.0,5.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3824,2020-04-26,True,28.0,1.0,24.0,12.0,0.0,0.0,78.0,49.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3837,2020-04-26,False,262.0,2.0,77.0,71.0,17.0,0.0,32.0,7.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3845,2020-04-26,False,65.0,6.0,68.0,16.0,0.0,0.0,30.0,23.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3884,2020-04-26,False,40.0,11.0,8.0,31.0,4.0,0.0,26.0,7.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3927,2020-04-26,False,5.0,3.0,2.0,0.0,2.0,0.0,17.0,4.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3934,2020-04-26,False,35.0,1.0,5.0,5.0,1.0,2.0,5.0,2.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3949,2020-04-26,False,77.0,18.0,126.0,71.0,18.0,0.0,107.0,44.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3964,2020-04-26,True,6.0,1.0,36.0,44.0,28.0,1.0,54.0,29.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4028,2020-04-26,False,1.0,1.0,7.0,0.0,2.0,0.0,31.0,12.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4053,2020-04-26,False,59.0,4.0,70.0,94.0,25.0,0.0,621.0,270.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4078,2020-04-26,False,15.0,5.0,4.0,4.0,2.0,0.0,29.0,10.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4083,2020-04-26,False,4.0,4.0,18.0,3.0,7.0,0.0,3.0,3.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4084,2020-04-26,False,271.0,46.0,713.0,38.0,30.0,0.0,59.0,13.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4110,2020-04-26,False,42.0,7.0,12.0,10.0,3.0,0.0,12.0,2.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4145,2020-04-26,False,117.0,7.0,219.0,33.0,12.0,0.0,17.0,4.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4159,2020-04-26,True,11.0,0.0,1.0,3.0,11.0,1.0,1.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4188,2020-04-26,False,12.0,2.0,2.0,5.0,8.0,0.0,25.0,5.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4198,2020-04-26,False,38.0,5.0,38.0,37.0,8.0,3.0,333.0,132.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4264,2020-04-26,False,154.0,25.0,42.0,185.0,68.0,0.0,128.0,55.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4269,2020-04-26,False,7.0,6.0,29.0,7.0,3.0,1.0,32.0,11.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4273,2020-04-26,False,72.0,5.0,14.0,2.0,0.0,0.0,5.0,2.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4293,2020-04-26,False,126.0,7.0,19.0,1.0,22.0,0.0,7.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4300,2020-04-26,False,32.0,1.0,8.0,9.0,6.0,1.0,15.0,6.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4340,2020-04-26,False,96.0,8.0,30.0,24.0,44.0,1.0,36.0,12.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4353,2020-04-26,False,52.0,7.0,42.0,14.0,3.0,0.0,173.0,75.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4355,2020-04-26,False,397.0,43.0,189.0,613.0,125.0,0.0,44.0,10.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4363,2020-04-26,False,46.0,4.0,18.0,32.0,10.0,1.0,264.0,29.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4379,2020-04-26,False,127.0,7.0,57.0,50.0,11.0,0.0,332.0,109.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4389,2020-04-26,False,15.0,2.0,11.0,12.0,2.0,1.0,30.0,14.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4397,2020-04-26,False,29.0,10.0,27.0,20.0,27.0,0.0,25.0,8.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4417,2020-04-26,False,9.0,3.0,4.0,2.0,10.0,0.0,18.0,2.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4453,2020-04-26,False,57.0,7.0,11.0,7.0,12.0,0.0,5.0,2.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4459,2020-04-26,False,3.0,5.0,11.0,3.0,0.0,0.0,10.0,12.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4469,2020-04-26,True,16.0,0.0,5.0,5.0,8.0,0.0,0.0,1.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4474,2020-04-26,False,10.0,3.0,15.0,5.0,0.0,1.0,55.0,32.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4490,2020-04-26,False,9.0,0.0,3.0,2.0,5.0,1.0,8.0,3.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4521,2020-04-26,False,292.0,6.0,25.0,9.0,20.0,0.0,36.0,27.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4626,2020-04-26,False,24.0,2.0,16.0,18.0,23.0,0.0,592.0,246.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4636,2020-04-26,False,17.0,8.0,12.0,10.0,2.0,1.0,4.0,2.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4683,2020-04-26,False,391.0,12.0,217.0,66.0,28.0,0.0,132.0,49.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4693,2020-04-26,False,85.0,6.0,54.0,51.0,30.0,1.0,67.0,36.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4696,2020-04-26,False,48.0,2.0,23.0,63.0,35.0,1.0,33.0,12.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4703,2020-04-26,False,27.0,4.0,15.0,18.0,24.0,1.0,50.0,10.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4733,2020-04-26,False,7.0,4.0,3.0,1.0,1.0,0.0,71.0,31.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4736,2020-04-26,False,5.0,2.0,2.0,4.0,9.0,0.0,281.0,93.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4775,2020-04-26,False,22.0,2.0,22.0,7.0,4.0,0.0,125.0,53.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4785,2020-04-26,False,5.0,1.0,4.0,1.0,4.0,0.0,5.0,4.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4789,2020-04-26,False,31.0,5.0,58.0,103.0,31.0,1.0,92.0,51.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4825,2020-04-26,False,57.0,3.0,25.0,26.0,21.0,1.0,21.0,6.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4899,2020-04-26,False,67.0,22.0,16.0,25.0,6.0,0.0,94.0,55.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4905,2020-04-26,False,148.0,9.0,88.0,46.0,29.0,0.0,5.0,1.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4918,2020-04-26,False,160.0,9.0,139.0,159.0,43.0,1.0,14.0,6.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5013,2020-04-26,False,33.0,3.0,8.0,29.0,7.0,0.0,28.0,3.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5023,2020-04-26,False,695.0,26.0,35.0,116.0,38.0,0.0,18.0,1.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5068,2020-04-26,False,35.0,8.0,76.0,27.0,24.0,0.0,71.0,34.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5119,2020-04-26,False,49.0,3.0,5.0,20.0,27.0,1.0,28.0,9.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5163,2020-04-26,False,2.0,1.0,5.0,1.0,7.0,1.0,12.0,1.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5172,2020-04-26,False,240.0,10.0,93.0,45.0,4.0,0.0,50.0,33.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5206,2020-04-26,False,14.0,3.0,16.0,21.0,0.0,0.0,80.0,35.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5207,2020-04-26,False,67.0,6.0,14.0,11.0,9.0,0.0,297.0,136.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5214,2020-04-26,False,5.0,6.0,71.0,9.0,3.0,1.0,71.0,43.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5229,2020-04-26,False,107.0,13.0,53.0,61.0,3.0,1.0,53.0,27.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5254,2020-04-26,False,166.0,10.0,15.0,31.0,11.0,2.0,8.0,3.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5297,2020-04-26,False,19.0,1.0,4.0,12.0,7.0,1.0,8.0,4.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5549,2020-04-26,False,12.0,0.0,10.0,24.0,9.0,0.0,10.0,8.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5561,2020-04-26,False,167.0,1.0,74.0,11.0,3.0,0.0,4.0,4.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5614,2020-04-26,False,272.0,10.0,304.0,117.0,15.0,0.0,84.0,12.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5643,2020-04-26,False,36.0,0.0,47.0,22.0,4.0,0.0,4.0,1.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5689,2020-04-26,False,14.0,3.0,12.0,7.0,10.0,0.0,4.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5750,2020-04-26,False,525.0,6.0,30.0,52.0,17.0,0.0,107.0,62.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5833,2020-04-26,False,333.0,29.0,70.0,264.0,19.0,0.0,42.0,17.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5872,2020-04-26,False,14.0,10.0,10.0,13.0,1.0,0.0,5.0,5.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5889,2020-04-26,False,53.0,3.0,9.0,83.0,5.0,1.0,25.0,18.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5900,2020-04-26,False,38.0,4.0,6.0,24.0,2.0,0.0,52.0,10.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5921,2020-04-26,False,29.0,5.0,42.0,54.0,6.0,1.0,39.0,8.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5944,2020-04-26,True,25.0,1.0,2.0,28.0,6.0,1.0,14.0,2.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5952,2020-04-26,False,288.0,10.0,13.0,12.0,1.0,1.0,5.0,2.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5990,2020-04-26,False,54.0,5.0,178.0,276.0,17.0,0.0,57.0,31.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6112,2020-04-26,False,247.0,32.0,55.0,84.0,3.0,0.0,3.0,7.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6159,2020-04-26,False,71.0,6.0,92.0,67.0,31.0,1.0,29.0,8.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6164,2020-04-26,True,109.0,11.0,90.0,93.0,15.0,0.0,16.0,6.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6217,2020-04-26,False,27.0,3.0,3.0,8.0,4.0,1.0,87.0,8.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6226,2020-04-26,False,30.0,3.0,37.0,26.0,9.0,0.0,10.0,4.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6240,2020-04-26,False,8.0,4.0,8.0,2.0,3.0,1.0,43.0,25.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6252,2020-04-26,False,38.0,4.0,105.0,45.0,8.0,1.0,33.0,12.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6267,2020-04-26,False,35.0,3.0,14.0,16.0,16.0,0.0,43.0,15.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
